intercept,pred,target
1.0,0.31078906095281467,1.0
1.0,0.8246443071147473,0.0
1.0,0.1142009747868501,1.0
1.0,0.6338901458336027,1.0
1.0,0.7475893565506947,0.0
1.0,0.46886693526384693,1.0
1.0,0.587162421312658,0.0
1.0,0.7019880689766332,0.0
1.0,0.42676314298916995,0.0
1.0,0.053958143202707864,1.0
1.0,0.932097343926704,1.0
1.0,0.9422215411282184,0.0
1.0,0.8771262415009466,1.0
1.0,0.966882548235446,0.0
1.0,0.40546268917097694,1.0
1.0,0.5740660410065378,0.0
1.0,0.9837614927431704,0.0
1.0,0.4173231353342398,1.0
1.0,0.17440846935767151,1.0
1.0,0.4362921828709352,0.0
1.0,0.2551108494888784,1.0
1.0,0.26061053139879664,0.0
1.0,0.4705878400440191,0.0
1.0,0.2771754552094764,1.0
1.0,0.011499369485599709,1.0
1.0,0.035672489100630145,1.0
1.0,0.833268783306698,0.0
1.0,0.9236729097119495,1.0
1.0,0.8779241039617912,1.0
1.0,0.892434106367368,0.0
1.0,0.13490937371371692,1.0
1.0,0.527492192710057,1.0
1.0,0.46828498474754265,1.0
1.0,0.4046166336173853,1.0
1.0,0.3475351427380684,1.0
1.0,0.8354560553102321,1.0
1.0,0.42975261980328383,0.0
1.0,0.6138481690482654,0.0
1.0,0.08408894703471537,1.0
1.0,0.31464071836331386,1.0
1.0,0.845168428029539,1.0
1.0,0.6576991008411462,1.0
1.0,0.7233550021920642,1.0
1.0,0.7192025866975338,0.0
1.0,0.10222360645857986,1.0
1.0,0.9626782765665902,0.0
1.0,0.9201928866351671,1.0
1.0,0.9715312194136843,0.0
1.0,0.4488811977485708,0.0
1.0,0.7570899008368025,1.0
1.0,0.2628295053635138,1.0
1.0,0.9595228907859908,0.0
1.0,0.9552092555050734,1.0
1.0,0.17068154762952592,1.0
1.0,0.8574772565566219,0.0
1.0,0.855111616862204,0.0
1.0,0.5213735689680232,1.0
1.0,0.09448970696035053,1.0
1.0,0.7814020238964619,0.0
1.0,0.35225196048491325,0.0
1.0,0.8802003803355977,0.0
1.0,0.2332008758776759,1.0
1.0,0.7318697794875175,1.0
1.0,0.13624246779829896,0.0
1.0,0.11238962264391428,1.0
1.0,0.7845570169740411,1.0
1.0,0.4524853081820225,1.0
1.0,0.9284544234263922,0.0
1.0,0.1243790027918571,1.0
1.0,0.43259216858693383,1.0
1.0,0.9346133675673679,0.0
1.0,0.01878092046863955,1.0
1.0,0.7582859383933246,1.0
1.0,0.9033098874250186,1.0
1.0,0.8565382321853641,0.0
1.0,0.9741339677265051,1.0
1.0,0.8667716822966196,0.0
1.0,0.9678117109478396,0.0
1.0,0.383195380779938,1.0
1.0,0.3676777609962515,1.0
1.0,0.24478480825363635,1.0
1.0,0.2140972896801676,1.0
1.0,0.6514146700539578,1.0
1.0,0.9147504735997423,0.0
1.0,0.9696708728380424,1.0
1.0,0.14500391270659974,1.0
1.0,0.9178112976959952,0.0
1.0,0.022315553629560614,1.0
1.0,0.26646369040002815,1.0
1.0,0.13203163078878466,1.0
1.0,0.742290485633525,0.0
1.0,0.8574550732893136,0.0
1.0,0.675501377679872,1.0
1.0,0.23650381616492744,1.0
1.0,0.3383528488290558,1.0
1.0,0.675122942076076,0.0
1.0,0.5569588148505382,1.0
1.0,0.9760418699737917,0.0
1.0,0.35389008954445145,0.0
1.0,0.8766518006075587,1.0
1.0,0.3635757628008488,0.0
1.0,0.5085631262215298,0.0
1.0,0.9671996378471128,1.0
1.0,0.3457004446101094,1.0
1.0,0.2217359357905322,0.0
1.0,0.479984866686857,1.0
1.0,0.5216236812965038,1.0
1.0,0.988457208479984,0.0
1.0,0.06816368509578419,1.0
1.0,0.8029287478107211,1.0
1.0,0.4525762598999796,1.0
1.0,0.05548261902378948,1.0
1.0,0.3333369785372794,1.0
1.0,0.3369403432552247,1.0
1.0,0.07090877246519323,1.0
1.0,0.7910477425266605,1.0
1.0,0.9232683627744209,1.0
1.0,0.7772368586360181,1.0
1.0,0.0538386451797076,1.0
1.0,0.49202798070133946,1.0
1.0,0.24253859424083624,1.0
1.0,0.8166325512894661,1.0
1.0,0.061312801971308395,1.0
1.0,0.3586005720357668,1.0
1.0,0.023518091392956242,1.0
1.0,0.49937882966257896,0.0
1.0,0.5522093538818035,1.0
1.0,0.07635040567741969,1.0
1.0,0.7414765280312913,0.0
1.0,0.8701724442663216,0.0
1.0,0.0777929178132063,1.0
1.0,0.8993149135917495,0.0
1.0,0.39932603155906654,0.0
1.0,0.13965483537850354,1.0
1.0,0.7277438524694286,1.0
1.0,0.8474139120453587,0.0
1.0,0.47275475429005487,1.0
1.0,0.48685097965498547,1.0
1.0,0.4502911640721686,0.0
1.0,0.37898405614501374,1.0
1.0,0.30687488778280436,0.0
1.0,0.17536452319589102,1.0
1.0,0.5889589005618391,0.0
1.0,0.2745619950943837,1.0
1.0,0.1305839305823956,1.0
1.0,0.8415108578456157,1.0
1.0,0.19641918720967655,1.0
1.0,0.3915132258403121,0.0
1.0,0.9348294077345741,0.0
1.0,0.17813510421252576,0.0
1.0,0.22814638277692245,1.0
1.0,0.1718354261296534,1.0
1.0,0.41227468517735144,0.0
1.0,0.07744658247032898,1.0
1.0,0.2811226964397878,1.0
1.0,0.766602140207284,0.0
1.0,0.9775675060457181,0.0
1.0,0.526013370604929,1.0
1.0,0.7358281641454517,1.0
1.0,0.24834721565061568,0.0
1.0,0.9815288285643086,1.0
1.0,0.6202150723928528,0.0
1.0,0.2661157298662111,1.0
1.0,0.6184941744464567,0.0
1.0,0.08404693734400803,1.0
1.0,0.023515287702793763,1.0
1.0,0.574487403774156,1.0
1.0,0.10802902039511186,1.0
1.0,0.09814599855899075,0.0
1.0,0.6560124143990119,1.0
1.0,0.7519943126392108,1.0
1.0,0.12949823759912193,1.0
1.0,0.9858907424454052,1.0
1.0,0.007348846829959732,1.0
1.0,0.2767629167584791,1.0
1.0,0.8507114287232576,0.0
1.0,0.7422161623985524,1.0
1.0,0.9263868640226957,0.0
1.0,0.3313749668054682,1.0
1.0,0.49033324997869754,1.0
1.0,0.3012832306828137,0.0
1.0,0.27447940112151314,1.0
1.0,0.859191036403337,0.0
1.0,0.13937022608241822,0.0
1.0,0.2909094565857431,1.0
1.0,0.05799809694272218,1.0
1.0,0.5504558370944136,0.0
1.0,0.2712507498956256,0.0
1.0,0.008701582934074081,0.0
1.0,0.2742253339607983,0.0
1.0,0.2224855187295155,1.0
1.0,0.07892911720152085,1.0
1.0,0.4097603651375712,1.0
1.0,0.43921406672400753,0.0
1.0,0.7128887912848803,0.0
1.0,0.5951677172304107,1.0
1.0,0.3881035420104628,0.0
1.0,0.08913748896628526,1.0
1.0,0.21022385751230022,0.0
1.0,0.2073751067966536,1.0
1.0,0.8384649632067851,0.0
1.0,0.7882691188694169,0.0
1.0,0.7774516914170048,1.0
1.0,0.1427212040998016,1.0
1.0,0.4787911105866445,1.0
1.0,0.0725021428741075,1.0
1.0,0.1195734619033969,1.0
1.0,0.9854222868778074,1.0
1.0,0.7375526510017724,1.0
1.0,0.0311157954576623,1.0
1.0,0.0048873596797549546,1.0
1.0,0.21499981254512968,1.0
1.0,0.8434134497863166,0.0
1.0,0.061022484892789164,0.0
1.0,0.30367008483657965,1.0
1.0,0.8186858882771989,1.0
1.0,0.9532584291094862,1.0
1.0,0.8915907213963684,1.0
1.0,0.9260226956262804,0.0
1.0,0.8884778213659843,0.0
1.0,0.6744457284089371,0.0
1.0,0.8822159616611192,1.0
1.0,0.837592613937474,0.0
1.0,0.3120258246972497,0.0
1.0,0.18758644475589126,1.0
1.0,0.404633075362563,1.0
1.0,0.7383201111829029,0.0
1.0,0.30973926474226887,1.0
1.0,0.6250483142133848,0.0
1.0,0.21593845569378145,1.0
1.0,0.8057149162521733,1.0
1.0,0.7311493346079958,0.0
1.0,0.15593336965542837,1.0
1.0,0.1448797839946513,1.0
1.0,0.7523176185816899,1.0
1.0,0.12104486932927017,1.0
1.0,0.5757343110954616,1.0
1.0,0.3094893889477327,0.0
1.0,0.8711591555877731,0.0
1.0,0.4647465949413647,1.0
1.0,0.21193699984809566,1.0
1.0,0.9826423317427984,0.0
1.0,0.8068399109271195,1.0
1.0,0.5344510897201984,0.0
1.0,0.8679616466175826,1.0
1.0,0.02725320409056209,1.0
1.0,0.8901053360556385,1.0
1.0,0.7125823680822431,1.0
1.0,0.5739623290179211,1.0
1.0,0.05004828670492978,1.0
1.0,0.7032828162590603,1.0
1.0,0.9750912480221011,1.0
1.0,0.11604507317275603,1.0
1.0,0.19338490401617525,0.0
1.0,0.6420487293283685,0.0
1.0,0.8184548142754384,0.0
1.0,0.6390083055208141,1.0
1.0,0.11612724895719484,1.0
1.0,0.930401532668501,1.0
1.0,0.5912674749797115,0.0
1.0,0.5199366353375117,1.0
1.0,0.4383413488196988,1.0
1.0,0.26719566169036657,1.0
1.0,0.9042143673908998,0.0
1.0,0.9952463979444901,1.0
1.0,0.8036732969726289,1.0
1.0,0.48782981476054266,1.0
1.0,0.5233767415872409,1.0
1.0,0.9256596576791043,0.0
1.0,0.5946001879928491,1.0
1.0,0.7980804576442244,1.0
1.0,0.8518882905144533,1.0
1.0,0.3818952824625814,1.0
1.0,0.9600031326940462,1.0
1.0,0.49132506019470334,0.0
1.0,0.8530980659901855,0.0
1.0,0.41634014152442145,1.0
1.0,0.19924613375013212,1.0
1.0,0.7692835963279434,1.0
1.0,0.9288755276081558,0.0
1.0,0.3474368804752136,1.0
1.0,0.09667309532900059,1.0
1.0,0.2376341773839158,0.0
1.0,0.3741490409169227,1.0
1.0,0.9124081735259136,1.0
1.0,0.9982306090864682,1.0
1.0,0.8530624317289298,0.0
1.0,0.856881569376954,1.0
1.0,0.13824484337831233,1.0
1.0,0.2913324785891872,1.0
1.0,0.7046032218136488,1.0
1.0,0.9270879085514075,0.0
1.0,0.2863801072725367,1.0
1.0,0.4884653683471418,0.0
1.0,0.5581093327511712,0.0
1.0,0.2403809980416749,1.0
1.0,0.09310867459103811,0.0
1.0,0.9735240136646948,1.0
1.0,0.07019548383092677,1.0
1.0,0.30703231483890403,1.0
1.0,0.9856901224912032,0.0
1.0,0.3074013443104914,1.0
1.0,0.4323439983303645,0.0
1.0,0.4502660333623518,0.0
1.0,0.8570199671060659,1.0
1.0,0.10811898903096984,1.0
1.0,0.5171667298416918,1.0
1.0,0.785383987971662,1.0
1.0,0.7552779854096878,0.0
1.0,0.28938499065156165,0.0
1.0,0.8406788596160125,1.0
1.0,0.34352021763642315,1.0
1.0,0.9873920632942567,1.0
1.0,0.09846315412565299,1.0
1.0,0.549707055639587,1.0
1.0,0.9447629341105651,1.0
1.0,0.8570029041161186,0.0
1.0,0.30873222032660785,1.0
1.0,0.0239619991019272,1.0
1.0,0.5481265248085461,1.0
1.0,0.03476536551025644,1.0
1.0,0.29049459929332844,1.0
1.0,0.07597004384214157,1.0
1.0,0.721582538676311,1.0
1.0,0.6948124808774095,1.0
1.0,0.778805826113422,0.0
1.0,0.941627052950449,0.0
1.0,0.2748788091145389,1.0
1.0,0.36671677122493973,1.0
1.0,0.9981753905508193,1.0
1.0,0.06189941608255023,0.0
1.0,0.5661294325596988,1.0
1.0,0.46303744729115626,1.0
1.0,0.3374144144291654,1.0
1.0,0.5217947927079833,1.0
1.0,0.4938900859888081,1.0
1.0,0.45235400984635643,1.0
1.0,0.49785500124272297,0.0
1.0,0.02820301612486431,1.0
1.0,0.6248654050687723,0.0
1.0,0.15129636407577685,1.0
1.0,0.09355462387156199,1.0
1.0,0.39757650166770286,1.0
1.0,0.5604349144698698,1.0
1.0,0.19067144942580583,1.0
1.0,0.6168474582821124,1.0
1.0,0.14732991188856126,1.0
1.0,0.12067259104863026,1.0
1.0,0.4900873632760332,1.0
1.0,0.9631996223254491,1.0
1.0,0.8259087975675222,0.0
1.0,0.8393465887285848,0.0
1.0,0.6273396061516986,0.0
1.0,0.7155672340937574,1.0
1.0,0.7063191679825479,1.0
1.0,0.24134391334541494,1.0
1.0,0.48127445727913387,0.0
1.0,0.45255354649584834,1.0
1.0,0.09548918713353571,1.0
1.0,0.7269123132378835,1.0
1.0,0.139439104614973,1.0
1.0,0.9425666611303899,0.0
1.0,0.40732711091287843,1.0
1.0,0.9460588592091069,1.0
1.0,0.8104652539294771,1.0
1.0,0.5145025964507822,1.0
1.0,0.13299369533936112,1.0
1.0,0.39822458089992596,1.0
1.0,0.3928155152275006,0.0
1.0,0.7231276985489745,1.0
1.0,0.3722118013128449,1.0
1.0,0.9754033267896577,1.0
1.0,0.8172453699706262,1.0
1.0,0.780501597500912,1.0
1.0,0.40803295816420126,0.0
1.0,0.21627666882292418,1.0
1.0,0.5462752244155867,1.0
1.0,0.36266067582257944,1.0
1.0,0.3255679562419933,1.0
1.0,0.4566598806330814,1.0
1.0,0.8645579601745397,1.0
1.0,0.7822298176919554,1.0
1.0,0.7343445007680001,0.0
1.0,0.8184182303885644,0.0
1.0,0.023625706646357325,1.0
1.0,0.9870092203774194,1.0
1.0,0.29305047123191996,1.0
1.0,0.008298254600161425,1.0
1.0,0.1184095835282648,1.0
1.0,0.238864168453636,1.0
1.0,0.31174697002891405,0.0
1.0,0.05686952312490168,1.0
1.0,0.26049511057520813,1.0
1.0,0.23716053148386518,0.0
1.0,0.9580991136566862,0.0
1.0,0.5568170702454257,1.0
1.0,0.39232797186904966,1.0
1.0,0.7111012204025751,1.0
1.0,0.23839844643774954,1.0
1.0,0.17368424586691167,1.0
1.0,0.6648413770980632,1.0
1.0,0.7825206372369427,1.0
1.0,0.7256960764934984,0.0
1.0,0.42197641736304314,1.0
1.0,0.10679943758585819,1.0
1.0,0.8755844468285582,1.0
1.0,0.5634725677243196,1.0
1.0,0.5962205442023829,0.0
1.0,0.85735681181118,1.0
1.0,0.9583402172211584,0.0
1.0,0.4488990488156558,1.0
1.0,0.1701348675991119,1.0
1.0,0.6770280807808904,0.0
1.0,0.036734476386283355,1.0
1.0,0.3176341727792412,1.0
1.0,0.14834109955957542,1.0
1.0,0.5003893181998311,1.0
1.0,0.8201923673877948,1.0
1.0,0.20073618905767732,1.0
1.0,0.8959620316594119,1.0
1.0,0.7262843820998968,0.0
1.0,0.31380228327629534,1.0
1.0,0.9579199293317681,1.0
1.0,0.9637868120374676,0.0
1.0,0.35556991184349895,1.0
1.0,0.7384280052461512,1.0
1.0,0.8179660643403257,1.0
1.0,0.7726678290977563,1.0
1.0,0.8257849418980397,0.0
1.0,0.29691097442933223,1.0
1.0,0.1503196993186502,1.0
1.0,0.4330386139585699,1.0
1.0,0.10665810924635033,1.0
1.0,0.7315898275950565,0.0
1.0,0.6355091969836864,1.0
1.0,0.5997373428200307,1.0
1.0,0.4011297397219832,0.0
1.0,0.7196232748438837,1.0
1.0,0.4297653624846284,1.0
1.0,0.04542623292424852,1.0
1.0,0.020579869726972233,1.0
1.0,0.7160814070265452,1.0
1.0,0.23422902187836614,1.0
1.0,0.8576575843728365,0.0
1.0,0.03292698206957445,0.0
1.0,0.19052752502130443,1.0
1.0,0.5046567272397807,1.0
1.0,0.06476877823292948,1.0
1.0,0.6447369142040372,1.0
1.0,0.5348093167996885,0.0
1.0,0.6178251554584444,1.0
1.0,0.033566899847478515,1.0
1.0,0.20468346946086435,1.0
1.0,0.5522008823754821,1.0
1.0,0.8202974171268844,1.0
1.0,0.1839095974480175,0.0
1.0,0.20224992540568254,1.0
1.0,0.9957493881704501,0.0
1.0,0.34868688709053464,1.0
1.0,0.7443845591906847,1.0
1.0,0.6806235437740766,1.0
1.0,0.9069621259125167,1.0
1.0,0.6749661530995072,1.0
1.0,0.8945089572956962,1.0
1.0,0.7680301213467027,1.0
1.0,0.5612745554365296,1.0
1.0,0.5769902832875707,1.0
1.0,0.350472569145137,1.0
1.0,0.8901384012266624,1.0
1.0,0.3453405995398813,1.0
1.0,0.6021132245501566,0.0
1.0,0.7443962535322628,1.0
1.0,0.3820194227451359,1.0
1.0,0.7790588639749876,0.0
1.0,0.3324577598243066,0.0
1.0,0.5307573320969491,1.0
1.0,0.8130446906739569,0.0
1.0,0.6506168769892463,1.0
1.0,0.06901593522747007,1.0
1.0,0.1403105915277577,1.0
1.0,0.6291182509681859,1.0
1.0,0.12609365662926975,1.0
1.0,0.404178833860082,1.0
1.0,0.03309852774873001,1.0
1.0,0.1889978796283085,1.0
1.0,0.7262625979068323,0.0
1.0,0.2980585572186749,1.0
1.0,0.23440854600093042,1.0
1.0,0.23214802321551453,0.0
1.0,0.5938504628871657,1.0
1.0,0.6634495142619493,1.0
1.0,0.10989716828283436,1.0
1.0,0.9226417437672609,1.0
1.0,0.6710220678011092,1.0
1.0,0.057197918026405614,1.0
1.0,0.2917855213471975,1.0
1.0,0.2706094531972414,1.0
1.0,0.6407359073303294,0.0
1.0,0.0661570738418138,1.0
1.0,0.49924061616633264,0.0
1.0,0.6952447989366283,0.0
1.0,0.19315622334102078,1.0
1.0,0.45841567598018573,1.0
1.0,0.02411905996649477,1.0
1.0,0.10229841525554728,1.0
1.0,0.13886877488515204,1.0
1.0,0.6001099002218817,1.0
1.0,0.8651750796732958,0.0
1.0,0.9800665357500079,0.0
1.0,0.6712161036141705,1.0
1.0,0.8145985537858684,1.0
1.0,0.7971912163830276,1.0
1.0,0.17033232783502672,1.0
1.0,0.987398330936478,0.0
1.0,0.2885986479413374,1.0
1.0,0.6498527073202348,1.0
1.0,0.9884946546955399,1.0
1.0,0.5997023168189128,1.0
1.0,0.3054230791314857,1.0
1.0,0.6856902829687016,1.0
1.0,0.5948940705036293,0.0
1.0,0.3045065226113415,1.0
1.0,0.29904473513981833,0.0
1.0,0.1584151418566241,1.0
1.0,0.7742205518793894,1.0
1.0,0.711006684970204,1.0
1.0,0.01012940696390463,1.0
1.0,0.0507323081431611,1.0
1.0,0.26257654529601293,1.0
1.0,0.48554890672996776,1.0
1.0,0.06585721848074666,1.0
1.0,0.23319408011735787,1.0
1.0,0.6309788481648709,1.0
1.0,0.4957794312626065,0.0
1.0,0.052702956471351814,1.0
1.0,0.09200721101922327,1.0
1.0,0.6763947004135286,1.0
1.0,0.23840024790117564,1.0
1.0,0.8330688036794198,0.0
1.0,0.39722933754836176,1.0
1.0,0.01759560980972752,1.0
1.0,0.7751651066254299,0.0
1.0,0.31808695417839983,0.0
1.0,0.6229429853583404,1.0
1.0,0.5422924452491286,1.0
1.0,0.7785724676282945,0.0
1.0,0.3012360053339972,1.0
1.0,0.5626857869365517,1.0
1.0,0.8207084795102142,0.0
1.0,0.8949319625630394,0.0
1.0,0.5801936282520433,0.0
1.0,0.16196541077096038,1.0
1.0,0.3382161434033121,1.0
1.0,0.15550646903115772,1.0
1.0,0.6064472063022077,1.0
1.0,0.4535229679890622,1.0
1.0,0.8365193875402993,0.0
1.0,0.05082704170038865,1.0
1.0,0.9965126839879261,0.0
1.0,0.004070683901748584,1.0
1.0,0.79162677113323,1.0
1.0,0.5336844739255826,1.0
1.0,0.9585096687986144,1.0
1.0,0.5385004252009746,1.0
1.0,0.5800296280783901,0.0
1.0,0.42205104192660414,1.0
1.0,0.906658199151295,0.0
1.0,0.2883264879672912,1.0
1.0,0.5009938946904082,1.0
1.0,0.7677970583247411,1.0
1.0,0.6073857768495199,1.0
1.0,0.9474556251049311,0.0
1.0,0.7651517791252697,1.0
1.0,0.5110455692115343,0.0
1.0,0.5569707210741072,1.0
1.0,0.4507018487550447,1.0
1.0,0.12329672523241308,1.0
1.0,0.9587894404287336,0.0
1.0,0.02786068560599364,1.0
1.0,0.5322519212956914,1.0
1.0,0.9711877262417278,0.0
1.0,0.36350135522219784,0.0
1.0,0.7672532388948847,0.0
1.0,0.17114064756791758,1.0
1.0,0.024689155672204977,1.0
1.0,0.013353885487940254,1.0
1.0,0.032532954537511594,1.0
1.0,0.0456674726591928,1.0
1.0,0.17050389586960657,1.0
1.0,0.3850611263899857,1.0
1.0,0.9882764656948211,0.0
1.0,0.6004836477243634,1.0
1.0,0.6549102646624488,1.0
1.0,0.6731193770938299,1.0
1.0,0.6059764063774442,0.0
1.0,0.5422278955602441,0.0
1.0,0.11309140785923721,1.0
1.0,0.6355785602878556,1.0
1.0,0.8488700274631654,1.0
1.0,0.19962020887736953,1.0
1.0,0.03609328825280467,1.0
1.0,0.03510701437731922,1.0
1.0,0.9205316374792434,0.0
1.0,0.9201340004146952,0.0
1.0,0.10638866711424999,1.0
1.0,0.6231610344117035,1.0
1.0,0.5783520406191386,0.0
1.0,0.08864879786008784,1.0
1.0,0.5360821544011045,1.0
1.0,0.12195069234025602,1.0
1.0,0.609331158240635,1.0
1.0,0.4809884812211842,0.0
1.0,0.8848317481370626,0.0
1.0,0.44099243992048986,1.0
1.0,0.4250427522224336,1.0
1.0,0.7642816755738762,1.0
1.0,0.7861788111043541,1.0
1.0,0.8830603183716432,1.0
1.0,0.6312423052670091,1.0
1.0,0.8220353569353878,0.0
1.0,0.45365039195389534,0.0
1.0,0.4385134505580801,1.0
1.0,0.7436908832542913,0.0
1.0,0.36759926830479717,1.0
1.0,0.7705660341035002,1.0
1.0,0.5775010176504896,1.0
1.0,0.9126752202472016,1.0
1.0,0.05734867024032975,1.0
1.0,0.3545082595218161,1.0
1.0,0.2581753780796059,1.0
1.0,0.31090372243421516,1.0
1.0,0.09163147416417905,1.0
1.0,0.15101995920355926,1.0
1.0,0.7065484099971658,1.0
1.0,0.7794824589536822,0.0
1.0,0.44997110523283934,1.0
1.0,0.39655345334302283,0.0
1.0,0.22909707329795048,1.0
1.0,0.9403795578110006,0.0
1.0,0.14674287039007794,1.0
1.0,0.06269599209969967,1.0
1.0,0.33793217241824325,0.0
1.0,0.10920373741560818,1.0
1.0,0.5436849218923377,1.0
1.0,0.5449469643850344,1.0
1.0,0.8924648756288879,1.0
1.0,0.359903098585047,0.0
1.0,0.4417841656789243,1.0
1.0,0.9230550622446629,1.0
1.0,0.24285534035293221,1.0
1.0,0.9979455013519275,1.0
1.0,0.6431218804648718,1.0
1.0,0.7179175713013379,0.0
1.0,0.4912726103698939,1.0
1.0,0.2992483795863441,1.0
1.0,0.35509069043907493,1.0
1.0,0.7395254314599377,0.0
1.0,0.2092900308265212,0.0
1.0,0.2710653416806984,1.0
1.0,0.20365042104913977,1.0
1.0,0.11534570923474441,1.0
1.0,0.46756706845568574,0.0
1.0,0.702517259023033,1.0
1.0,0.12880496578282696,1.0
1.0,0.5430845478290869,1.0
1.0,0.854446573317862,1.0
1.0,0.9876765093701257,0.0
1.0,0.6614887704467053,0.0
1.0,0.717872622845513,0.0
1.0,0.9913395550185929,1.0
1.0,0.6382891253582019,1.0
1.0,0.8888386160334867,0.0
1.0,0.3902069694870294,1.0
1.0,0.579006654772148,1.0
1.0,0.2426409271781006,1.0
1.0,0.5342498631992131,1.0
1.0,0.361698606108518,1.0
1.0,0.7034056408315901,0.0
1.0,0.64376611906647,1.0
1.0,0.5885386399275512,0.0
1.0,0.8365525603950584,1.0
1.0,0.396961848598672,1.0
1.0,0.872342357843378,1.0
1.0,0.7878402346630319,0.0
1.0,0.501640104246469,1.0
1.0,0.692922006041029,1.0
1.0,0.7638979341486817,0.0
1.0,0.15011694233914707,1.0
1.0,0.5954444822277946,1.0
1.0,0.0020662219952841676,1.0
1.0,0.14811270405996435,1.0
1.0,0.29199561182189104,0.0
1.0,0.229966415721086,1.0
1.0,0.5336474781511328,1.0
1.0,0.6014565560802813,1.0
1.0,0.31852318023999904,1.0
1.0,0.6868110944564881,0.0
1.0,0.6196486220129787,1.0
1.0,0.7311237309576705,1.0
1.0,0.9114575945141125,0.0
1.0,0.5836836620103685,0.0
1.0,0.8527994464843759,0.0
1.0,0.975721805443222,1.0
1.0,0.7917271346819518,0.0
1.0,0.6806686143906927,0.0
1.0,0.8077111650359472,1.0
1.0,0.5617494816938068,1.0
1.0,0.6240843665260961,1.0
1.0,0.4515651112866045,1.0
1.0,0.24834688450514963,1.0
1.0,0.8854104820537274,0.0
1.0,0.9570802820665345,1.0
1.0,0.21399324652491214,1.0
1.0,0.6628494359014538,1.0
1.0,0.6084484038851038,0.0
1.0,0.11744978653405669,1.0
1.0,0.10347062959050335,1.0
1.0,0.14226405654952967,1.0
1.0,0.47632629334365095,1.0
1.0,0.9601229467580045,1.0
1.0,0.6905882755916364,1.0
1.0,0.714783916162129,1.0
1.0,0.28630285224725494,1.0
1.0,0.055469095763497234,1.0
1.0,0.7526486125280476,0.0
1.0,0.1598470907184586,1.0
1.0,0.27969007756478625,0.0
1.0,0.19238741380266056,1.0
1.0,0.4765050533800219,0.0
1.0,0.6439370906810586,1.0
1.0,0.777690568237705,0.0
1.0,0.47314324218215176,0.0
1.0,0.9187260704533984,1.0
1.0,0.3179196348085478,1.0
1.0,0.27514508885336453,1.0
1.0,0.10361037144781571,0.0
1.0,0.04957387492978149,1.0
1.0,0.48024965185247437,1.0
1.0,0.08458060874044582,1.0
1.0,0.8890006841624273,1.0
1.0,0.2998149120765583,1.0
1.0,0.2058757263026637,1.0
1.0,0.8700045934056863,0.0
1.0,0.4640165320295667,1.0
1.0,0.9186439213916044,1.0
1.0,0.8622480817995312,1.0
1.0,0.6168233286113579,1.0
1.0,0.27129791359760036,1.0
1.0,0.19126422735696547,1.0
1.0,0.5983683622368667,0.0
