intercept,age,age^2,id,data_names,traj_gt,y1,y2
1.0,75.71796718043376,5733.210553937244,26,26_2,1,4.84902791140644,4.888513282241399
1.0,71.6053949213286,5127.332581839431,27,27_0,1,4.900352618469295,4.9438350118479155
1.0,76.6053949213286,5868.386531052717,27,27_1,1,4.956703080250332,4.814326912741438
1.0,81.6053949213286,6659.440480266003,27,27_2,1,4.797756863770099,4.704737460871414
1.0,74.76847399942847,5590.324704203211,28,28_0,1,4.833561117679393,4.914589893271867
1.0,79.76847399942847,6363.009444197495,28,28_1,1,4.7567420019617686,4.764213993130269
1.0,84.76847399942847,7185.69418419178,28,28_2,1,4.688686887103066,4.647062904988882
1.0,56.50621369194995,3192.9521858003122,29,29_0,1,5.094569692174865,5.168360552100473
1.0,61.50621369194995,3783.014322719812,29,29_1,1,5.06235454858945,5.059254485683651
1.0,66.50621369194995,4423.076459639311,29,29_2,1,5.072274349321807,5.09883737029019
1.0,46.493576174761955,2161.6526255183926,30,30_0,1,5.389438223569354,5.25708942790476
1.0,51.493576174761955,2651.588387266012,30,30_1,1,5.2038379249272895,5.253579994418432
1.0,56.493576174761955,3191.524149013632,30,30_2,1,5.1156025017788105,5.227096154835314
1.0,54.666722297951104,2988.4505268013045,31,31_0,1,5.124938402708879,5.0761460087446775
1.0,59.66672229795111,3560.117749780816,31,31_1,1,5.108375092282478,5.106351031029732
1.0,64.66672229795111,4181.784972760327,31,31_2,1,5.0104855337381995,5.045123952472251
1.0,76.52101499871412,5855.465736433432,32,32_0,1,4.96198308247057,4.827150632672751
1.0,81.52101499871412,6645.675886420573,32,32_1,1,4.802527339690736,4.742646345691708
1.0,86.52101499871412,7485.8860364077145,32,32_2,1,4.665046604475315,4.761611975197792
1.0,53.912076368357845,2906.5119783476484,33,33_0,1,5.274035217166702,5.172563930984917
1.0,58.912076368357845,3470.632742031227,33,33_1,1,5.144971035976967,5.15462540870651
1.0,63.912076368357845,4084.753505714805,33,33_2,1,5.033973236262796,5.030024547019877
1.0,72.22510239851906,5216.465416476563,34,34_0,1,4.907027001553645,4.972795719466862
1.0,77.22510239851906,5963.716440461753,34,34_1,1,4.835661466819491,4.856158945944997
1.0,82.22510239851906,6760.967464446944,34,34_2,1,4.856780471946633,4.759290702227479
1.0,66.53685014296401,4427.15242694725,35,35_0,1,5.000346940255886,4.993217169097605
1.0,71.53685014296401,5117.52092837689,35,35_1,1,4.862821503953276,4.9997113871542185
1.0,76.53685014296401,5857.889429806531,35,35_2,1,4.813404590031538,4.854408350567206
1.0,45.317231202061784,2053.651443821122,36,36_0,1,5.303007977787808,5.314589653706008
1.0,50.317231202061784,2531.82375584174,36,36_1,1,5.221561660707091,5.219106217817965
1.0,55.317231202061784,3059.996067862358,36,36_2,1,5.21037125191179,5.158622354003592
1.0,75.38672862754473,5683.158853163071,37,37_0,1,4.892783978406898,4.805311359150835
1.0,80.38672862754473,6462.026139438519,37,37_1,1,4.777333828658278,4.766697104179455
1.0,85.38672862754473,7290.893425713966,37,37_2,1,4.724758019799435,4.686529094699712
1.0,47.86422384910038,2290.9839246767892,38,38_0,1,5.236803866162348,5.2675898148162394
1.0,52.86422384910038,2794.626163167793,38,38_1,1,5.269690575504781,5.210505849393968
1.0,57.86422384910038,3348.268401658797,38,38_2,1,5.1122653238250555,5.173161540719748
1.0,69.45225023755535,4823.615063060007,39,39_0,1,4.885340974852293,4.91481175232454
1.0,74.45225023755535,5543.137565435561,39,39_1,1,4.8868700392512,4.902014659236701
1.0,79.45225023755535,6312.660067811114,39,39_2,1,4.783249828347559,4.742405369916399
1.0,54.469388888662266,2966.9143259043244,40,40_0,1,5.229906353932372,5.145213531647977
1.0,59.469388888662266,3536.608214790947,40,40_1,1,5.189932693555082,5.1193812300981465
1.0,64.46938888866227,4156.30210367757,40,40_2,1,5.050982987289339,5.087418675960592
1.0,48.06502210379096,2310.2463498379134,41,41_0,1,5.3342632808524035,5.30991912984701
1.0,53.06502210379096,2815.896570875823,41,41_1,1,5.193999989210423,5.224120197019896
1.0,58.06502210379096,3371.5467919137327,41,41_2,1,5.202779731229645,5.046735768455043
1.0,76.37664308057425,5833.3916082574315,42,42_0,1,4.829208219656146,4.846006226498165
1.0,81.37664308057425,6622.158039063173,42,42_1,1,4.701938148976874,4.796327068052203
1.0,86.37664308057425,7460.924469868916,42,42_2,1,4.7926491728692495,4.770098807026445
1.0,52.790832193699636,2786.8719637033537,43,43_0,1,5.2295231739413435,5.174891664586824
1.0,57.790832193699636,3339.7802856403505,43,43_1,1,5.098048149757486,5.092076087735934
1.0,62.790832193699636,3942.688607577347,43,43_2,1,5.077859143177811,5.039081418131529
1.0,50.314157817313145,2531.5144768654936,44,44_0,1,5.233188991499245,5.3063950223422305
1.0,55.314157817313145,3059.656055038625,44,44_1,1,5.117774462046954,5.209150596256854
1.0,60.314157817313145,3637.7976332117564,44,44_2,1,5.112363750171569,5.009081581561335
1.0,51.93487187046091,2697.230916201192,45,45_0,1,5.235196376408628,5.18254365615874
1.0,56.93487187046091,3241.579634905801,45,45_1,1,5.11305571710806,5.081712248264469
1.0,61.93487187046091,3835.92835361041,45,45_2,1,5.012585037368495,5.0834223263315135
1.0,78.60828280503019,6179.262125555604,46,46_0,1,4.848100690530162,4.880666033082213
1.0,83.60828280503019,6990.344953605906,46,46_1,1,4.766908042312891,4.823434554902524
1.0,88.60828280503019,7851.427781656208,46,46_2,1,4.662901280399244,4.670440469135221
1.0,49.77754602315112,2477.8040880869275,47,47_0,1,5.275394350782838,5.305526410424696
1.0,54.77754602315112,3000.579548318439,47,47_1,1,5.140901973052672,5.158290723143235
1.0,59.77754602315112,3573.35500854995,47,47_2,1,5.132563590667003,5.131480614081928
1.0,45.61064862806755,2080.33126827304,48,48_0,1,5.41499643492385,5.309013945086193
1.0,50.61064862806755,2561.437754553716,48,48_1,1,5.212888606597412,5.264406064063873
1.0,55.61064862806755,3092.5442408343915,48,48_2,1,5.220777692413017,5.135795314752797
1.0,75.4961446194939,5699.667852407539,49,49_0,1,4.849588681206474,4.905976559458138
1.0,80.4961446194939,6479.629298602477,49,49_1,1,4.770340776123973,4.707359005093606
1.0,85.4961446194939,7309.590744797417,49,49_2,1,4.761421535520883,4.711374689063491
1.0,52.356949564988255,2741.250167750724,50,50_0,1,5.244192380363818,5.202649540463248
1.0,57.356949564988255,3289.8196634006063,50,50_1,1,5.108110959423661,5.2616419205551805
1.0,62.356949564988255,3888.389159050489,50,50_2,1,5.013501025183763,5.001161258440078
1.0,57.57522626011993,3314.906678904004,51,51_0,1,5.116581708927525,5.171681046607239
1.0,62.57522626011993,3915.6589415052035,51,51_1,1,5.059956083308791,5.012871879260448
1.0,67.57522626011993,4566.411204106403,51,51_2,1,4.968893916653369,4.952635286715201
1.0,60.783471120235916,3694.6303614245535,52,52_0,1,4.97273833029458,5.069205406096375
1.0,65.78347112023592,4327.465072626913,52,52_1,1,5.092700252483657,4.957353304031559
1.0,70.78347112023592,5010.299783829272,52,52_2,1,4.971414173287962,4.925363951081866
1.0,45.33241604939743,2055.0279448756655,53,53_0,1,5.309852094607976,5.2791954750955945
1.0,50.33241604939743,2533.35210536964,53,53_1,1,5.2524248968088,5.2499773490183435
1.0,55.33241604939743,3061.6762658636144,53,53_2,1,5.135462241673473,5.113968116762875
1.0,56.538852502837265,3196.6418423375876,54,54_0,1,5.176476046474995,5.1287187236391585
1.0,61.53885250283727,3787.0303673659614,54,54_1,1,5.0806867701964595,5.087851239717195
1.0,66.53885250283727,4427.418892394334,54,54_2,1,4.892705875554357,5.025836830260653
1.0,68.01260616600231,4625.714597491736,55,55_0,1,5.0649221648351785,5.0044908141099915
1.0,73.01260616600231,5330.840659151759,55,55_1,1,4.913044325669497,4.890359348917911
1.0,78.01260616600231,6085.966720811783,55,55_2,1,4.789433550981147,4.775168263702802
1.0,61.28348982107028,3755.666124649225,56,56_0,1,5.054510994787674,5.143366654073239
1.0,66.28348982107028,4393.501022859927,56,56_1,1,5.050011697203208,5.0394049373191026
1.0,71.28348982107028,5081.335921070629,56,56_2,1,4.977490263844158,5.013049233139416
1.0,60.76130996229955,3691.9367883346426,57,57_0,1,5.117385523455623,5.086285931775983
1.0,65.76130996229955,4324.549887957638,57,57_1,1,5.110609720877046,4.982896274554985
1.0,70.76130996229955,5007.162987580634,57,57_2,1,4.8165995963835995,4.939183887931599
1.0,46.214217056285264,2135.753858125448,58,58_0,1,5.345177831962168,5.2801636623931065
1.0,51.214217056285264,2622.8960286883002,58,58_1,1,5.23493888686516,5.2539271855775
1.0,56.214217056285264,3160.038199251153,58,58_2,1,5.151769098370141,5.145468226831993
1.0,64.01010374246437,4097.2933811210505,59,59_0,1,4.973667715496557,5.025415412826771
1.0,69.01010374246437,4762.394418545694,59,59_1,1,5.017981146234383,4.905374842230239
1.0,74.01010374246437,5477.495455970338,59,59_2,1,4.900909684090293,4.921984413068085
1.0,49.90683961014112,2490.692639872351,60,60_0,1,5.335517267706428,5.22302485617933
1.0,54.90683961014112,3014.761035973762,60,60_1,1,5.104685670182334,5.214592373705816
1.0,59.90683961014112,3588.829432075173,60,60_2,1,5.143863566920219,5.050662865326676
1.0,78.04975605855664,6091.764420800198,61,61_0,1,4.825275955199309,4.7379649918364715
1.0,83.04975605855664,6897.2619813857655,61,61_1,1,4.757912554377785,4.807987922054881
1.0,88.04975605855664,7752.759541971332,61,61_2,1,4.685145083439128,4.735547282303469
1.0,70.3883280639951,4954.516727644601,62,62_0,1,4.9263870986100065,4.941003316627268
1.0,75.3883280639951,5683.400008284551,62,62_1,1,4.873766095041723,4.841949088844898
1.0,80.3883280639951,6462.283288924503,62,62_2,1,4.757299347799653,4.752840017454528
1.0,74.69776671465524,5579.756352157057,63,63_0,1,4.8876313326625045,4.896585513613857
1.0,79.69776671465524,6351.73401930361,63,63_1,1,4.866725160104142,4.785434702485671
1.0,84.69776671465524,7173.711686450162,63,63_2,1,4.675322241870023,4.807201968470885
1.0,71.77455000063257,5151.586027793305,64,64_0,1,4.966080150719154,4.999465314597126
1.0,76.77455000063257,5894.331527799631,64,64_1,1,4.80526903298799,4.8391844424467365
1.0,81.77455000063257,6687.077027805956,64,64_2,1,4.749660535673987,4.745465195777038
1.0,76.00241615215785,5776.367260965784,65,65_0,1,4.861654921927943,4.8637196498309585
1.0,81.00241615215785,6561.391422487362,65,65_1,1,4.7770688603380576,4.806191127618958
1.0,86.00241615215785,7396.415584008942,65,65_2,1,4.711713197769704,4.736468281611874
1.0,51.97003314112254,2700.884344689375,66,66_0,1,5.203714359809768,5.185990468462302
1.0,56.97003314112254,3245.584676100601,66,66_1,1,5.137379632921201,5.14295921731193
1.0,61.97003314112254,3840.2850075118263,66,66_2,1,5.095162194490113,5.097037494355973
1.0,47.77753096657393,2282.6924652619305,67,67_0,1,5.288225197540114,5.319450174064799
1.0,52.77753096657393,2785.46777492767,67,67_1,1,5.222063273500247,5.198525714353185
1.0,57.77753096657393,3338.243084593409,67,67_2,1,5.1105517475922815,5.159078771230241
1.0,55.021507042536584,3027.3662372319027,68,68_0,1,5.013102499660307,5.141315652772493
1.0,60.021507042536584,3602.5813076572686,68,68_1,1,5.197688809524177,5.004575941569327
1.0,65.02150704253658,4227.796378082635,68,68_2,1,4.992091263195033,5.051040396800728
1.0,60.215998247109766,3625.9664448959265,69,69_0,1,5.057655646564324,5.122587862419482
1.0,65.21599824710977,4253.126427367024,69,69_1,1,5.015683630813258,4.9691923751961165
1.0,70.21599824710977,4930.2864098381215,69,69_2,1,4.93695915334662,4.9751822292068
1.0,52.84589841502451,2792.6889792910897,70,70_0,1,5.133957651821065,5.24054693624666
1.0,57.84589841502451,3346.147963441335,70,70_1,1,5.13450436795552,5.129146877313893
1.0,62.84589841502451,3949.6069475915797,70,70_2,1,5.017723842728305,5.008863960069219
1.0,74.49102952920667,5548.91348032114,71,71_0,1,4.972659841354366,4.925008722891942
1.0,79.49102952920667,6318.823775613207,71,71_1,1,4.745259388377974,4.807037877327625
1.0,84.49102952920667,7138.734070905273,71,71_2,1,4.774987309506331,4.799969409152905
1.0,79.91001623933168,6385.610695370253,72,72_0,1,4.777261954506871,4.837723786984926
1.0,84.91001623933168,7209.71085776357,72,72_1,1,4.692543336866443,4.703112309150458
1.0,89.91001623933168,8083.811020156887,72,72_2,1,4.61835334840695,4.712035889687982
1.0,59.1158134265024,3494.6793970770414,73,73_0,1,5.176202880809655,5.084972930275028
1.0,64.1158134265024,4110.837531342066,73,73_1,1,5.0561922658693215,5.083376272220832
1.0,69.1158134265024,4776.995665607089,73,73_2,1,4.921892816416285,4.977016397481098
1.0,49.24141173232138,2424.7166293919977,74,74_0,1,5.311094790455326,5.300912105080419
1.0,54.24141173232138,2942.1307467152114,74,74_1,1,5.088805030184635,5.171339457828418
1.0,59.24141173232138,3509.5448640384257,74,74_2,1,5.141878831019662,5.1098758400732525
1.0,51.68076365717681,2670.9013321889674,75,75_0,1,5.201462092658075,5.164361405892709
1.0,56.68076365717681,3212.708968760736,75,75_1,1,5.077512688692403,5.2523021034267225
1.0,61.68076365717681,3804.516605332504,75,75_2,1,5.074722156377363,5.039177472881305
1.0,75.00240461070703,5625.360697388208,76,76_0,1,4.932685488732752,4.864897002685481
1.0,80.00240461070703,6400.384743495278,76,76_1,1,4.817420745952357,4.764509159202548
1.0,85.00240461070703,7225.408789602348,76,76_2,1,4.673566294368012,4.77371605748967
1.0,56.50247124658567,3192.5292569712406,77,77_0,1,5.144597985756857,5.128207305065619
1.0,61.50247124658567,3782.5539694370973,77,77_1,1,5.117834619101208,5.051757822497274
1.0,66.50247124658567,4422.578681902954,77,77_2,1,5.001934670822783,5.068701975307607
1.0,51.15137321525585,2616.4629818063936,78,78_0,1,5.197868056141944,5.192550050738329
1.0,56.15137321525585,3152.976713958952,78,78_1,1,5.06135611103832,5.182476706838351
1.0,61.15137321525585,3739.4904461115107,78,78_2,1,5.085581348470595,5.2407319720428935
1.0,69.94549370049626,4892.372089006161,79,79_0,1,4.835176560734945,5.018420733073188
1.0,74.94549370049626,5616.827026011124,79,79_1,1,4.864884701706344,4.83881132263744
1.0,79.94549370049626,6391.281963016087,79,79_2,1,4.831929119196347,4.7617249499558945
1.0,64.90299616122385,4212.398910703839,80,80_0,1,5.04733972934019,5.071268861180208
1.0,69.90299616122385,4886.428872316077,80,80_1,1,4.909713217826456,4.957660174960057
1.0,74.90299616122385,5610.4588339283155,80,80_2,1,4.792827305738983,4.879982463508794
1.0,70.17083048571729,4923.9454510552705,81,81_0,1,4.941746641109255,5.004718122382263
1.0,75.17083048571729,5650.653755912444,81,81_1,1,4.823961155019358,4.797896378543789
1.0,80.17083048571729,6427.362060769617,81,81_2,1,4.855762900879512,4.801880088489308
1.0,48.942403734468364,2395.358883307703,82,82_0,1,5.2606030355804,5.319256102419407
1.0,53.942403734468364,2909.7829206523866,82,82_1,1,5.2169449538360215,5.319781345825655
1.0,58.942403734468364,3474.2069579970703,82,82_2,1,5.248898101812618,5.027599193130268
1.0,64.23202394198118,4125.752899683244,83,83_0,1,5.079317104763546,5.040914112065999
1.0,69.23202394198118,4793.073139103056,83,83_1,1,4.890178482793247,4.914294555186202
1.0,74.23202394198118,5510.393378522867,83,83_2,1,4.836716525920612,4.837245468397956
1.0,65.73594092603496,4321.213929431157,84,84_0,1,5.084884800883164,5.059310756737752
1.0,70.73594092603496,5003.573338691507,84,84_1,1,4.946277782702715,4.954985107459577
1.0,75.73594092603496,5735.932747951857,84,84_2,1,4.828914401537794,4.850255769066519
1.0,53.845620289693834,2899.3508243818883,85,85_0,1,5.253135866222221,5.129221872115227
1.0,58.845620289693834,3462.807027278827,85,85_1,1,5.191566339460935,5.186424812037501
1.0,63.845620289693834,4076.263230175765,85,85_2,1,5.028144334064593,5.0904292202544035
1.0,77.03082148237712,5933.747458249853,86,86_0,1,4.879358298312214,4.909970840676526
1.0,82.03082148237712,6729.055673073623,86,86_1,1,4.706091614931752,4.757405565651615
1.0,87.03082148237712,7574.363887897395,86,86_2,1,4.746579455429867,4.7420576336335625
1.0,68.41425930806692,4680.510876671421,87,87_0,1,4.931012457776251,4.994814597495537
1.0,73.41425930806692,5389.65346975209,87,87_1,1,4.8272079245977695,4.8526775761934795
1.0,78.41425930806692,6148.796062832759,87,87_2,1,4.8371433107423245,4.857197948044056
1.0,71.18058027926264,5066.675008892554,88,88_0,1,4.889489785505451,4.977578457279367
1.0,76.18058027926264,5803.48081168518,88,88_1,1,4.823161657710223,4.8194613660657035
1.0,81.18058027926264,6590.286614477806,88,88_2,1,4.772017374280066,4.820375468557488
1.0,53.010076345681824,2810.068194175016,89,89_0,1,5.145989077003658,5.218693603164514
1.0,58.010076345681824,3365.168957631834,89,89_1,1,5.234234507529933,5.199335384762819
1.0,63.010076345681824,3970.269721088652,89,89_2,1,5.022668514756683,5.064289118096268
1.0,48.58943770264389,2360.9334562591116,90,90_0,1,5.1970517800095335,5.179285626871093
1.0,53.58943770264389,2871.8278332855507,90,90_1,1,5.245972445367973,5.2496200479643145
1.0,58.58943770264389,3432.7222103119893,90,90_2,1,5.040119399707362,5.127687200761789
1.0,47.04576725037191,2213.304216176166,91,91_0,1,5.361421951144827,5.209516642526044
1.0,52.04576725037191,2708.761888679885,91,91_1,1,5.2126688472466975,5.209687860078466
1.0,57.04576725037191,3254.219561183604,91,91_2,1,5.173268397989911,5.126919488655941
1.0,79.91739057128896,6386.789315723946,92,92_0,1,4.805082109307071,4.812979580679085
1.0,84.91739057128896,7210.963221436836,92,92_1,1,4.739725027187172,4.763236940030466
1.0,89.91739057128896,8085.1371271497255,92,92_2,1,4.6639397950573445,4.586297076588129
1.0,50.39526940642931,2539.6831785465897,93,93_0,1,5.122011972616244,5.275279939018238
1.0,55.39526940642931,3068.635872610883,93,93_1,1,5.274195111791122,5.10666849556676
1.0,60.39526940642931,3647.588566675176,93,93_2,1,5.043485791175612,5.043637848515762
1.0,55.13254128104957,3039.597108106635,94,94_0,1,5.2350388064125415,5.1769814176846625
1.0,60.13254128104957,3615.9225209171304,94,94_1,1,5.182976496038368,5.092891612448419
1.0,65.13254128104957,4242.247933727626,94,94_2,1,5.032941407775351,5.007608104723905
1.0,52.43272219567345,2749.1903568486673,95,95_0,1,5.13467676210036,5.237200769291546
1.0,57.43272219567345,3298.5175788054016,95,95_1,1,5.207404253883985,5.2338798055892575
1.0,62.43272219567345,3897.844800762136,95,95_2,1,5.085710301244893,4.9674747315158605
1.0,57.99472577212877,3363.3882173844167,96,96_0,1,5.051977219347252,5.1026382044488905
1.0,62.99472577212876,3968.3354751057036,96,96_1,1,5.135807536225873,5.140718526905071
1.0,67.99472577212876,4623.282732826991,96,96_2,1,5.094598367799722,4.958160643165583
1.0,51.847181998014314,2688.1302811352193,97,97_0,1,5.221060180674989,5.191029838653474
1.0,56.847181998014314,3231.6021011153625,97,97_1,1,5.137928674298318,5.289537164437178
1.0,61.847181998014314,3825.0739210955057,97,97_2,1,5.092547739325077,5.13194163538629
1.0,73.51291295049343,5404.148370466824,98,98_0,1,4.811320056831879,4.947311428382722
1.0,78.51291295049343,6164.2774999717585,98,98_1,1,4.815068006557348,4.751511961657669
1.0,83.51291295049343,6974.4066294766935,98,98_2,1,4.730547164745935,4.733939116952508
1.0,54.20105979975851,2937.754883416998,99,99_0,1,5.235674480794133,5.185984822259122
1.0,59.20105979975851,3504.765481414583,99,99_1,1,5.076941531281936,5.068858873932433
1.0,64.20105979975851,4121.776079412169,99,99_2,1,5.085403881166317,5.001870913359529
1.0,47.06837153636768,2215.431599085547,100,100_0,1,5.36270044644683,5.38186927668816
1.0,52.06837153636768,2711.1153144492237,100,100_1,1,5.186222731732637,5.233527025523963
1.0,57.06837153636768,3256.7990298129007,100,100_2,1,5.209819614783507,5.085999188663191
1.0,79.03081196031637,6245.869239106885,101,101_0,1,4.8794766883095715,4.782979083920486
1.0,84.03081196031637,7061.177358710049,101,101_1,1,4.787704122983098,4.719343957825788
1.0,89.03081196031637,7926.485478313212,101,101_2,1,4.613673160857567,4.783359838317949
1.0,50.79924116866609,2580.5629033123,102,102_0,1,5.146761073347621,5.20103468543071
1.0,55.79924116866609,3113.555314998961,102,102_1,1,5.107423391090967,5.173242902894638
1.0,60.79924116866609,3696.547726685622,102,102_2,1,4.9660087343441255,5.07573085704536
1.0,60.91237877806125,3710.3178884020067,103,103_0,1,5.073020797600552,4.971285605007515
1.0,65.91237877806125,4344.44167618262,103,103_1,1,4.98788477720259,5.1298606745624955
1.0,70.91237877806125,5028.565463963232,103,103_2,1,4.869247598234957,4.884794359490021
1.0,76.15917279029061,5800.219600101342,104,104_0,1,4.815770201121402,4.8930545224226805
1.0,81.15917279029061,6586.811328004248,104,104_1,1,4.828152269700366,4.7459722136593925
1.0,86.15917279029061,7423.403055907154,104,104_2,1,4.723344898562178,4.698159400261427
1.0,60.95488175612917,3715.4976099036885,105,105_0,1,5.119123344406048,5.116666475967245
